order_id,order_date,customer_id,customer_segment,product,category,region,channel,quantity,unit_price,discount,cost,revenue,profit
ORD-102335,2024-04-18,CUST-00983,Corporate,Apple Watch Series 9,Sports,United Kingdom,Online,1,420.61,0.0,307.05,420.61,113.56
ORD-102336,2024-04-18,CUST-00215,Consumer,AirPods Pro 2,Electronics,United States,Online,1,237.25,0.0,142.35,237.25,94.9
ORD-102337,2024-04-19,CUST-00467,Consumer,Wilson Tennis Racket,Sports,Japan,Online,1,202.83,0.0,125.75,202.83,77.08
ORD-102338,2024-04-19,CUST-00021,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,144.69,0.1,65.11,130.22,65.11
ORD-102339,2024-04-19,CUST-01188,Consumer,Sony WH-1000XM5,Electronics,Australia,Online,1,317.8,0.0,206.57,317.8,111.23
ORD-102340,2024-04-19,CUST-00444,Consumer,Peloton Dumbbells,Sports,Germany,Online,2,100.26,0.0,130.33,200.51,70.18
ORD-102341,2024-04-19,CUST-00983,Consumer,AirPods Pro 2,Electronics,United Kingdom,Online,1,226.27,0.0,135.76,226.27,90.51
ORD-102342,2024-04-19,CUST-00793,Small Business,MacBook Air M2  ,Electronics,France,Retail Store,1,1122.43,0.05,875.5,1066.31,190.81
ORD-102343,2024-04-19,CUST-00406,Consumer,MacBook Air M2,Electronics,Canada,Online,1,1253.42,0.05,977.67,1190.75,213.08
ORD-102344,2024-04-19,CUST-00445,Small Business,Nike Air Max 270,Fashion,Canada,Marketplace,1,145.72,0.1,80.15,131.15,51.0
ORD-102345,2024-04-19,CUST-00463,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,146.28,0.15,65.83,124.34,58.51
ORD-102346,2024-04-19,CUST-01299,Small Business,Sony WH-1000XM5,Electronics,United States,Marketplace,4,308.15,0.0,801.18,1232.59,431.41
ORD-102347,2024-04-19,CUST-00385,Corporate,Peloton Dumbbells,Sports,Japan,Retail Store,1,94.08,0.0,61.15,94.08,32.93
ORD-102348,2024-04-19,CUST-00133,Consumer,MacBook Air M2,Electronics,Pakistan,Online,1,1201.64,0.0,937.28,1201.64,264.36
ORD-102349,2024-04-19,CUST-00790,Consumer,Kindle Paperwhite,Others,India,Online,2,146.18,0.1,204.65,263.12,58.47
ORD-102350,2024-04-19,CUST-00983,Consumer,Dyson V15 Vacuum,Home & Kitchen,Brazil,Marketplace,1,637.88,0.0,446.52,637.88,191.36
ORD-102351,2024-04-19,CUST-01356,Corporate,IKEA Malm Desk,Home & Kitchen,Brazil,Online,2,124.59,0.0,149.51,249.18,99.67
ORD-102352,2024-04-19,CUST-00910,Corporate,Sony WH-1000XM5  ,Electronics,United Kingdom,Online,2,325.2,0.0,422.76,650.41,227.65
ORD-102353,2024-04-19,CUST-01115,Consumer,Nike Air Max 270,Fashion,United States,Online,3,140.53,0.25,231.88,316.19,84.31
ORD-102354,2024-04-19,CUST-00138,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Online,1,315.36,0.0,204.98,315.36,110.38
ORD-102355,2024-04-19,CUST-00322,Small Business,Dell XPS 13,Electronics,United States,Marketplace,1,1027.4,0.25,842.47,770.55,-71.92
ORD-102356,2024-04-20,CUST-00990,Consumer,Dior Sauvage 100ml,Beauty,Japan,Online,1,130.13,0.05,58.56,123.62,65.06
ORD-102357,2024-04-20,CUST-01390,Corporate,Dior Sauvage 100ml,Beauty,United States,Retail Store,1,144.9,0.0,65.21,144.9,79.69
ORD-102358,2024-04-20,CUST-00657,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,142.39,0.1,64.08,128.15,64.07
ORD-102359,2024-04-20,CUST-01115,Small Business,Sony WH-1000XM5,Electronics,United States,Retail Store,2,313.8,0.05,407.94,596.21,188.27
ORD-102360,2024-04-20,CUST-00580,Consumer,Sony WH-1000XM5,Electronics,United States,Retail Store,1,292.66,0.0,190.23,292.66,102.43
ORD-102361,2024-04-20,CUST-01022,,Adidas Ultraboost,Fashion,United States,Wholesale,3,155.73,0.0,270.96,467.18,196.22
ORD-102362,2024-04-20,CUST-00657,Small Business,Peloton Dumbbells,Sports,United States,Marketplace,1,96.25,0.05,62.56,91.44,28.88
ORD-102363,2024-04-20,CUST-00928,Corporate,IKEA Malm Desk,Home & Kitchen,Australia,Online,2,126.43,0.1,151.72,227.58,75.86
ORD-102364,2024-04-20,CUST-00531,Corporate,MacBook Air M2,Electronics,United Arab Emirates,Retail Store,2,1161.7,0.0,1812.24,2323.39,511.15
ORD-102365,2024-04-20,CUST-01383,Small Business,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,152.39,0.0,68.57,152.39,83.82
ORD-102366,2024-04-20,CUST-00524,Corporate,La Mer Cream 60ml,Beauty,France,Online,1,339.88,0.0,169.94,339.88,169.94
ORD-102367,2024-04-20,CUST-01127,Corporate,IKEA Malm Desk,Home & Kitchen,Germany,Marketplace,1,139.33,0.0,83.6,139.33,55.73
ORD-102368,2024-04-20,CUST-00428,Consumer,IKEA Malm Desk  ,Home & Kitchen,United States,Online,1,132.76,0.05,79.66,126.12,46.46
ORD-102369,2024-04-20,CUST-00611,Consumer,Dyson V15 Vacuum,Home & Kitchen,United Arab Emirates,Online,1,622.81,0.0,435.97,622.81,186.84
ORD-102370,2024-04-20,CUST-01064,Consumer,Nike Air Max 270,Fashion,Australia,Online,2,146.46,0.05,161.11,278.27,117.16
ORD-102371,2024-04-20,CUST-01295,,Sony WH-1000XM5,Electronics,United States,Online,2,319.63,0.0,415.52,639.27,223.75
ORD-102372,2024-04-20,CUST-00812,Small Business,IKEA Malm Desk,Home & Kitchen,United States,Online,1,134.89,0.0,80.94,134.89,53.95
ORD-102373,2024-04-20,CUST-00185,Corporate,AirPods Pro 2,Electronics,Germany,Wholesale,2,240.18,0.0,288.21,480.35,192.14
ORD-102374,2024-04-20,CUST-00994,Corporate,MacBook Air M2,Electronics,France,Online,1,1102.12,0.0,859.66,1102.12,242.46
ORD-102375,2024-04-20,CUST-00993,Consumer,La Mer Cream 60ml,Beauty,United Arab Emirates,Retail Store,1,326.19,0.0,163.1,326.19,163.09
ORD-102376,2024-04-20,CUST-00075,Corporate,Peloton Dumbbells,Sports,United Arab Emirates,Retail Store,1,95.95,0.05,62.37,91.15,28.78
ORD-102377,2024-04-20,CUST-01233,Consumer,MacBook Air M2,Electronics,Germany,Wholesale,1,1064.67,0.05,830.44,1011.44,181.0
ORD-102378,2024-04-20,CUST-00639,Consumer,Dior Sauvage 100ml,Beauty,Canada,Marketplace,1,136.53,0.0,61.44,136.53,75.09
ORD-102379,2024-04-20,CUST-01153,Consumer,Zara Wool Coat,Fashion,Pakistan,Online,1,184.63,0.0,96.01,184.63,88.62
ORD-102380,2024-04-20,CUST-01170,Consumer,Sony WH-1000XM5,Electronics,United States,Marketplace,1,328.79,0.0,213.71,328.79,115.08
ORD-102381,2024-04-20,CUST-00248,Consumer,Sony WH-1000XM5,Electronics,Pakistan,Online,1,318.54,0.05,207.05,302.61,95.56
ORD-102382,2024-04-20,CUST-00790,Corporate,MacBook Air M2,Electronics,Brazil,Online,1,1191.51,0.0,929.37,1191.51,262.14
ORD-102383,2024-04-20,CUST-00983,Consumer,AirPods Pro 2,Electronics,India,Marketplace,1,231.49,0.0,138.89,231.49,92.6
ORD-102384,2024-04-20,CUST-00694,Corporate,MacBook Air M2,Electronics,Germany,Retail Store,1,1242.42,0.0,969.09,1242.42,273.33
ORD-102385,2024-04-20,CUST-00912,Consumer,Dyson V15 Vacuum,Home & Kitchen,Canada,Retail Store,1,612.31,0.0,428.62,612.31,183.69
ORD-102386,2024-04-20,CUST-01320,Small Business,Peloton Dumbbells  ,Sports,Canada,Marketplace,1,90.65,0.0,58.92,90.65,31.73
ORD-102387,2024-04-20,CUST-00010,Corporate,Sony WH-1000XM5,Electronics,India,Online,1,313.53,0.0,203.79,313.53,109.74
ORD-102388,2024-04-21,CUST-00010,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,1,1133.61,0.0,884.21,1133.61,249.4
ORD-102389,2024-04-21,CUST-00796,Corporate,Nike Air Max 270,Fashion,United States,Online,1,136.41,0.0,75.03,136.41,61.38
ORD-102390,2024-04-21,CUST-01191,Corporate,MacBook Air M2,Electronics,United States,Retail Store,1,1161.8,0.05,906.2,1103.71,197.51
ORD-102391,2024-04-21,CUST-01134,Small Business,MacBook Air M2,Electronics,Germany,Online,3,1316.6,0.0,3080.85,3949.81,868.96
ORD-102392,2024-04-21,CUST-00141,Consumer,MacBook Air M2,Electronics,United Kingdom,Retail Store,2,1125.97,0.0,1756.51,2251.94,495.43
ORD-102393,2024-04-21,CUST-00638,Consumer,Dior Sauvage 100ml,Beauty,Germany,Retail Store,1,145.33,0.0,65.4,145.33,79.93
ORD-102394,2024-04-21,CUST-00906,Corporate,Dell XPS 13,Electronics,France,Wholesale,1,1026.37,0.25,841.62,769.77,-71.85
ORD-102395,2024-04-21,CUST-00471,Consumer,Dior Sauvage 100ml,Beauty,Japan,Online,1,153.52,0.1,69.08,138.17,69.09
ORD-102396,2024-04-21,CUST-00310,Consumer,Dior Sauvage 100ml,Beauty,United States,Retail Store,2,139.33,0.0,125.4,278.67,153.27
ORD-102397,2024-04-21,CUST-00335,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Online,1,302.49,0.0,196.62,302.49,105.87
ORD-102398,2024-04-21,CUST-01237,Consumer,MacBook Air M2,Electronics,Australia,Retail Store,2,1134.92,0.15,1770.47,1929.36,158.89
ORD-102399,2024-04-21,CUST-00036,Corporate,Samsung Galaxy S24,Electronics,United States,Retail Store,1,898.15,0.0,664.63,898.15,233.52
ORD-102400,2024-04-21,CUST-00765,Small Business,IKEA Malm Desk,Home & Kitchen,United States,Online,3,129.68,0.0,233.42,389.04,155.62
ORD-102401,2024-04-21,CUST-01123,Consumer,Nike Air Max 270,Fashion,Germany,Marketplace,1,138.36,0.0,76.1,138.36,62.26
ORD-102402,2024-04-21,CUST-00161,Corporate,Olaplex No.3,Beauty,United States,Wholesale,1,31.59,0.1,12.64,28.43,15.79
ORD-102403,2024-04-21,CUST-00250,Corporate,Dyson V15 Vacuum,Home & Kitchen,United Kingdom,Retail Store,2,592.66,0.0,829.72,1185.32,355.6
ORD-102404,2024-04-21,CUST-00320,Corporate,MacBook Air M2,Electronics,Pakistan,Online,1,1191.22,0.05,929.15,1131.66,202.51
ORD-102405,2024-04-21,CUST-01300,Small Business,AirPods Pro 2  ,Electronics,Japan,Retail Store,1,238.87,0.0,143.32,238.87,95.55
ORD-102406,2024-04-21,CUST-01014,Consumer,Sony WH-1000XM5,Electronics,United States,Online,2,310.81,0.0,404.05,621.61,217.56
ORD-102407,2024-04-21,CUST-01087,Corporate,MacBook Air M2,Electronics,United States,Online,2,1217.31,0.0,1899.01,2434.63,535.62
ORD-102408,2024-04-21,CUST-00162,Consumer,MacBook Air M2,Electronics,United States,Online,2,1200.41,0.0,1872.63,2400.81,528.18
ORD-102409,2024-04-21,CUST-01076,Consumer,IKEA Malm Desk,Home & Kitchen,Pakistan,Retail Store,1,141.41,0.0,84.84,141.41,56.57
ORD-102410,2024-04-21,CUST-00090,Consumer,Dyson V15 Vacuum,Home & Kitchen,United Kingdom,Online,1,619.61,0.0,433.73,619.61,185.88
ORD-102411,2024-04-21,CUST-00923,Consumer,AirPods Pro 2,Electronics,Germany,Online,1,239.77,0.0,143.86,239.77,95.91
ORD-102412,2024-04-21,CUST-00760,Corporate,MacBook Air M2,Electronics,United States,Marketplace,1,1209.13,0.0,943.12,1209.13,266.01
ORD-102413,2024-04-21,CUST-00983,Small Business,MacBook Air M2,Electronics,Canada,Wholesale,2,1226.83,0.0,1913.86,2453.67,539.81
ORD-102414,2024-04-21,CUST-00786,Consumer,AirPods Pro 2,Electronics,United States,Online,1,223.82,0.0,134.29,223.82,89.53
ORD-102415,2024-04-21,CUST-00135,Consumer,IKEA Malm Desk,Home & Kitchen,India,Retail Store,1,138.99,0.0,83.39,138.99,55.6
ORD-102416,2024-04-21,CUST-01095,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,2,317.47,0.0,412.72,634.95,222.23
ORD-102417,2024-04-21,CUST-01400,Corporate,Dior Sauvage 100ml,Beauty,Canada,Marketplace,1,141.85,0.0,63.83,141.85,78.02
ORD-102418,2024-04-21,CUST-00571,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,1,336.25,0.0,218.56,336.25,117.69
ORD-102419,2024-04-21,CUST-01160,Consumer,Adidas Ultraboost,Fashion,Pakistan,Online,3,160.43,0.0,279.14,481.28,202.14
ORD-102420,2024-04-21,CUST-01284,Consumer,IKEA Malm Desk,Home & Kitchen,Germany,Online,1,130.27,0.0,78.16,130.27,52.11
ORD-102421,2024-04-21,CUST-00205,Consumer,AirPods Pro 2,Electronics,Brazil,Retail Store,1,216.55,0.0,129.93,216.55,86.62
ORD-102422,2024-04-21,CUST-00493,Consumer,AirPods Pro 2,Electronics,United States,Marketplace,2,235.14,0.0,282.16,470.27,188.11
ORD-102423,2024-04-21,CUST-00983,Consumer,Samsung Galaxy S24,Electronics,Germany,Online,1,828.87,0.0,613.37,828.87,215.5
ORD-102424,2024-04-21,CUST-00814,Consumer,MacBook Air M2,Electronics,Pakistan,Marketplace,2,1114.98,0.0,1739.37,2229.96,490.59
ORD-102425,2024-04-21,CUST-01351,Small Business,Dyson V15 Vacuum,Home & Kitchen,Canada,Marketplace,2,580.08,0.0,812.11,1160.16,348.05
ORD-102426,2024-04-21,CUST-00550,Corporate,MacBook Air M2,Electronics,United States,Online,1,1200.87,0.05,936.68,1140.83,204.15
ORD-102427,2024-04-21,CUST-00962,Consumer,MacBook Air M2,Electronics,France,Wholesale,2,1231.89,0.1,1921.75,2217.4,295.65
ORD-102428,2024-04-21,CUST-00175,Small Business,AirPods Pro 2,Electronics,United States,Wholesale,1,220.6,0.0,132.36,220.6,88.24
ORD-102429,2024-04-21,CUST-00037,Small Business,Peloton Dumbbells,Sports,India,Online,3,96.27,0.0,187.72,288.8,101.08
ORD-102430,2024-04-21,CUST-00650,Consumer,Lego Millennium Falcon,Others,Brazil,Online,2,168.34,0.0,228.95,336.69,107.74
ORD-102431,2024-04-22,CUST-00272,Corporate,Dior Sauvage 100ml,Beauty,,Online,3,147.54,0.0,199.17,442.61,243.44
ORD-102432,2024-04-22,CUST-00011,Small Business,Sony WH-1000XM5,Electronics,Japan,Retail Store,1,329.97,0.0,214.48,329.97,115.49
ORD-102433,2024-04-22,CUST-00524,Consumer,MacBook Air M2,Electronics,Brazil,Online,1,1223.03,0.0,953.96,1223.03,269.07
ORD-102434,2024-04-22,CUST-00068,Consumer,Sony WH-1000XM5,Electronics,United States,Online,2,311.29,0.0,404.68,622.59,217.91
ORD-102435,2024-04-22,CUST-01020,Consumer,Samsung Galaxy S24  ,Electronics,United States,Marketplace,3,853.37,0.05,1894.49,2432.11,537.62
ORD-102436,2024-04-22,CUST-00305,Corporate,MacBook Air M2,Electronics,United States,Online,1,1255.86,0.0,979.57,1255.86,276.29
ORD-102437,2024-04-22,CUST-00140,Consumer,IKEA Malm Desk,Home & Kitchen,Pakistan,Marketplace,1,122.78,0.0,73.67,122.78,49.11
ORD-102438,2024-04-22,CUST-00651,Corporate,Zara Wool Coat,Fashion,Canada,Online,2,188.04,0.0,195.56,376.08,180.52
ORD-102439,2024-04-22,CUST-00498,Corporate,Peloton Dumbbells,Sports,United States,Online,1,91.15,0.05,59.24,86.59,27.35
ORD-102440,2024-04-22,CUST-00376,Consumer,Sony WH-1000XM5,Electronics,Japan,Online,1,332.96,0.0,216.42,332.96,116.54
ORD-102441,2024-04-22,CUST-01160,Corporate,Sony WH-1000XM5,Electronics,United Kingdom,Online,1,309.23,0.1,201.0,278.31,77.31
ORD-102442,2024-04-22,CUST-00213,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Retail Store,4,133.58,0.0,320.59,534.32,213.73
ORD-102443,2024-04-22,CUST-01064,Consumer,MacBook Air M2,Electronics,United States,Online,1,1222.27,0.0,953.37,1222.27,268.9
ORD-102444,2024-04-22,CUST-01125,Consumer,MacBook Air M2,Electronics,United Kingdom,Retail Store,1,1166.67,0.0,910.01,1166.67,256.66
ORD-102445,2024-04-22,CUST-01066,Corporate,Kindle Paperwhite,Others,Japan,Online,1,139.06,0.0,97.34,139.06,41.72
ORD-102446,2024-04-22,CUST-01123,Consumer,Sony WH-1000XM5,Electronics,Germany,Retail Store,2,308.95,0.0,401.63,617.9,216.27
ORD-102447,2024-04-22,CUST-00866,Corporate,La Mer Cream 60ml,Beauty,United States,Wholesale,2,336.71,0.0,336.71,673.41,336.7
ORD-102448,2024-04-22,CUST-00372,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Marketplace,1,319.77,0.0,207.85,319.77,111.92
ORD-102449,2024-04-22,CUST-00195,Consumer,Apple Watch Series 9,Sports,Germany,Online,2,422.69,0.05,617.12,803.11,185.99
ORD-102450,2024-04-22,CUST-00983,Consumer,Dior Sauvage 100ml,Beauty,Canada,Online,1,147.25,0.0,66.26,147.25,80.99
ORD-102451,2024-04-22,CUST-01276,Consumer,MacBook Air M2,Electronics,United States,Retail Store,1,1082.12,0.0,844.06,1082.12,238.06
ORD-102452,2024-04-22,CUST-00983,Corporate,Samsung Galaxy S24,Electronics,Germany,Retail Store,1,869.7,0.0,643.58,869.7,226.12
ORD-102453,2024-04-22,CUST-00391,Corporate,Dyson V15 Vacuum,Home & Kitchen,Germany,Retail Store,2,599.01,0.05,838.61,1138.12,299.51
ORD-102454,2024-04-22,CUST-00432,Corporate,Sony WH-1000XM5,Electronics,Australia,Marketplace,1,334.11,0.0,217.17,334.11,116.94
ORD-102455,2024-04-22,CUST-00473,Consumer,Sony WH-1000XM5,Electronics,Japan,Online,2,345.66,0.0,449.35,691.31,241.96
ORD-102456,2024-04-22,CUST-00246,Corporate,IKEA Malm Desk,Home & Kitchen,United States,Online,4,135.84,0.05,326.01,516.18,190.17
ORD-102457,2024-04-22,CUST-01334,Consumer,Sony WH-1000XM5,Electronics,France,Online,1,282.95,0.0,183.92,282.95,99.03
ORD-102458,2024-04-22,CUST-01341,Consumer,MacBook Air M2,Electronics,United States,Online,1,1292.68,0.0,1008.29,1292.68,284.39
ORD-102459,2024-04-22,CUST-00049,Corporate,Olaplex No.3,Beauty,Germany,Marketplace,1,30.04,0.0,12.02,30.04,18.02
ORD-102460,2024-04-23,CUST-00268,Corporate,Dior Sauvage 100ml,Beauty,Japan,Retail Store,1,143.68,0.0,64.65,143.68,79.03
ORD-102461,2024-04-23,CUST-00109,Small Business,Dior Sauvage 100ml,Beauty,Japan,Retail Store,2,152.46,0.0,137.22,304.93,167.71
ORD-102462,2024-04-23,CUST-00546,Small Business,Sony WH-1000XM5,Electronics,France,Online,1,327.99,0.0,213.2,327.99,114.79
ORD-102463,2024-04-23,CUST-01066,Consumer,Kindle Paperwhite,Others,Australia,Online,2,144.16,0.0,201.82,288.32,86.5
ORD-102464,2024-04-23,CUST-00983,Corporate,Nike Air Max 270,Fashion,France,Online,1,147.77,0.0,81.28,147.77,66.49
ORD-102465,2024-04-23,CUST-00159,Corporate,Sony WH-1000XM5,Electronics,United States,Retail Store,1,336.8,0.0,218.92,336.8,117.88
ORD-102466,2024-04-23,CUST-00512,Consumer,MacBook Air M2,Electronics,Canada,Retail Store,1,1103.25,0.0,860.53,1103.25,242.72
ORD-102467,2024-04-23,CUST-00983,Consumer,Dior Sauvage 100ml,Beauty,United States,Online,5,148.25,0.0,333.56,741.24,407.68
ORD-102468,2024-04-23,CUST-00854,Consumer,IKEA Malm Desk,Home & Kitchen,Germany,Online,2,130.06,0.0,156.07,260.12,104.05
ORD-102469,2024-04-23,CUST-00780,Consumer,Peloton Dumbbells,Sports,Germany,Marketplace,4,94.89,0.05,246.71,360.57,113.86
ORD-102470,2024-04-23,CUST-00370,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,1,1116.41,0.1,870.8,1004.77,133.97
ORD-102471,2024-04-23,CUST-00637,Small Business,Samsung Galaxy S24,Electronics,Germany,Online,2,889.23,0.0,1316.06,1778.45,462.39
ORD-102472,2024-04-23,CUST-00387,Small Business,La Mer Cream 60ml,Beauty,Canada,Online,1,346.02,0.0,173.01,346.02,173.01
ORD-102473,2024-04-23,CUST-00983,Corporate,MacBook Air M2,Electronics,Pakistan,Online,2,1154.9,0.05,1801.64,2194.3,392.66
ORD-102474,2024-04-23,CUST-00972,Corporate,Sony WH-1000XM5,Electronics,Japan,Online,1,345.11,0.0,224.32,345.11,120.79
ORD-102475,2024-04-23,CUST-00141,Consumer,MacBook Air M2,Electronics,United States,Online,1,1126.98,0.15,879.05,957.94,78.89
ORD-102476,2024-04-23,CUST-01198,Consumer,Dell XPS 13,Electronics,France,Retail Store,1,1099.54,0.0,901.63,1099.54,197.91
ORD-102477,2024-04-23,CUST-01373,Consumer,MacBook Air M2,Electronics,United States,Wholesale,1,1239.52,0.0,966.83,1239.52,272.69
ORD-102478,2024-04-23,CUST-00796,Consumer,Samsung Galaxy S24,Electronics,United States,Online,1,965.06,0.0,714.15,965.06,250.91
ORD-102479,2024-04-23,CUST-00556,Consumer,Wilson Tennis Racket  ,Sports,Brazil,Retail Store,1,198.62,0.0,123.14,198.62,75.48
ORD-102480,2024-04-23,CUST-01128,Consumer,MacBook Air M2,Electronics,Canada,Marketplace,5,1126.49,0.0,4393.31,5632.45,1239.14
ORD-102481,2024-04-23,CUST-00073,Corporate,Sony WH-1000XM5,Electronics,United Arab Emirates,Wholesale,2,298.41,0.0,387.93,596.82,208.89
ORD-102482,2024-04-24,CUST-00765,Consumer,MacBook Air M2,Electronics,France,Online,2,1205.11,0.05,1879.97,2289.71,409.74
ORD-102483,2024-04-24,CUST-00073,Consumer,Dior Sauvage 100ml,Beauty,United Arab Emirates,Online,1,137.9,0.25,62.06,103.43,41.37
ORD-102484,2024-04-24,CUST-00489,Consumer,Dior Sauvage 100ml,Beauty,India,Online,2,147.58,0.0,132.82,295.16,162.34
ORD-102485,2024-04-24,CUST-01286,Consumer,Peloton Dumbbells,Sports,United States,Marketplace,1,93.37,0.25,60.69,70.03,9.34
ORD-102486,2024-04-24,CUST-00489,Consumer,AirPods Pro 2,Electronics,Germany,Online,1,213.07,0.1,127.84,191.76,63.92
ORD-102487,2024-04-24,CUST-01355,Consumer,Dior Sauvage 100ml,Beauty,Canada,Marketplace,1,142.89,0.0,64.3,142.89,78.59
ORD-102488,2024-04-24,CUST-01366,Consumer,Dior Sauvage 100ml,Beauty,Australia,Marketplace,1,143.5,0.0,64.58,143.5,78.92
ORD-102489,2024-04-24,CUST-00668,Consumer,Dior Sauvage 100ml,Beauty,United States,Marketplace,1,141.19,0.0,63.54,141.19,77.65
ORD-102490,2024-04-24,CUST-01119,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,1,1186.26,0.0,925.29,1186.26,260.97
ORD-102491,2024-04-24,CUST-00132,Consumer,iPad Air 5,Electronics,India,Online,1,602.57,0.0,457.95,602.57,144.62
ORD-102492,2024-04-24,CUST-00133,Corporate,Dyson V15 Vacuum,Home & Kitchen,United States,Retail Store,2,634.41,0.0,888.17,1268.81,380.64
ORD-102493,2024-04-24,CUST-00174,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,2,303.45,0.0,394.48,606.89,212.41
ORD-102494,2024-04-24,CUST-00303,Small Business,Dior Sauvage 100ml,Beauty,Brazil,Online,1,155.5,0.0,69.98,155.5,85.52
ORD-102495,2024-04-24,CUST-00540,Consumer,Zara Wool Coat,Fashion,Canada,Online,1,191.2,0.0,99.43,191.2,91.77
ORD-102496,2024-04-24,CUST-00412,Consumer,Dior Sauvage 100ml  ,Beauty,France,Online,1,149.11,0.0,67.1,149.11,82.01
ORD-102497,2024-04-24,CUST-00257,Consumer,IKEA Malm Desk,Home & Kitchen,United Arab Emirates,Online,3,122.81,0.05,221.07,350.02,128.95
ORD-102498,2024-04-24,CUST-01065,Consumer,AirPods Pro 2,Electronics,United Arab Emirates,Online,1,233.02,0.05,139.81,221.37,81.56
ORD-102499,2024-04-24,CUST-00489,Consumer,MacBook Air M2,Electronics,India,Wholesale,1,1198.81,0.0,935.07,1198.81,263.74
ORD-102500,2024-04-24,CUST-00100,Consumer,MacBook Air M2,Electronics,France,Online,1,1165.07,0.05,908.75,1106.82,198.07
ORD-102501,2024-04-24,CUST-00161,Corporate,iPad Air 5,Electronics,India,Retail Store,2,620.46,0.1,943.11,1116.84,173.73
ORD-102502,2024-04-24,CUST-01022,Corporate,Peloton Dumbbells,Sports,United Kingdom,Online,1,90.04,0.0,58.53,90.04,31.51
ORD-102503,2024-04-24,CUST-00626,Corporate,MacBook Air M2,Electronics,United States,Retail Store,4,1135.6,0.15,3543.08,3861.05,317.97
ORD-102504,2024-04-24,CUST-00651,Consumer,Dior Sauvage 100ml,Beauty,United States,Marketplace,1,149.32,0.0,67.19,149.32,82.13
ORD-102505,2024-04-24,CUST-00983,Corporate,MacBook Air M2,Electronics,United States,Online,1,1247.83,0.0,973.3,1247.83,274.53
ORD-102506,2024-04-24,CUST-01160,Consumer,Adidas Ultraboost,Fashion,Germany,Retail Store,1,173.72,0.0,100.76,173.72,72.96
ORD-102507,2024-04-24,CUST-00256,Consumer,Apple Watch Series 9,Sports,United States,Marketplace,1,406.65,0.0,296.85,406.65,109.8
ORD-102508,2024-04-24,CUST-00983,Consumer,AirPods Pro 2,Electronics,Brazil,Marketplace,2,216.98,0.0,260.38,433.97,173.59
ORD-102509,2024-04-24,CUST-01064,Corporate,MacBook Air M2,Electronics,United States,Online,2,1108.62,0.0,1729.45,2217.24,487.79
